tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;airportid_1;airportid_2;airport_1;airport_2;nsmiles;passengers;fare;carrier_lg;large_ms;fare_lg;carrier_low;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;3;33570;30852;San Diego, CA;Washington, DC (Metropolitan Area);14679;10821;SAN;BWI;2295;536;29775;WN;7560;28668;WN;7560;28668;202131467910821SANBWI;;
Table1a;2021;3;33570;30852;San Diego, CA;Washington, DC (Metropolitan Area);14679;11278;SAN;DCA;2295;334;28456;AA;4424;29988;WN;2274;23957;202131467911278SANDCA;;
Table1a;2021;3;33570;30852;San Diego, CA;Washington, DC (Metropolitan Area);14679;12264;SAN;IAD;2295;538;34668;UA;9010;34910;WN;303;27094;202131467912264SANIAD;;
Table1a;2021;3;33570;32457;San Diego, CA;San Francisco, CA (Metropolitan Area);14679;13796;SAN;OAK;447;956;15990;WN;9926;16009;WN;9926;16009;202131467913796SANOAK;;
Table1a;2021;3;33570;32457;San Diego, CA;San Francisco, CA (Metropolitan Area);14679;14771;SAN;SFO;447;1917;14894;AS;3582;14384;WN;3214;13565;202131467914771SANSFO;;
Table1a;2021;3;33570;32457;San Diego, CA;San Francisco, CA (Metropolitan Area);14679;14831;SAN;SJC;447;1664;13714;WN;6724;13742;AS;3241;13619;202131467914831SANSJC;;
Table1a;2021;3;33570;33195;San Diego, CA;Tampa, FL (Metropolitan Area);14679;15304;SAN;TPA;2087;258;26203;WN;3675;23888;WN;3675;23888;202131467915304SANTPA;;
Table1a;2021;3;33667;30559;Norfolk, VA (Metropolitan Area);Seattle, WA;13931;14747;ORF;SEA;2437;191;29799;AA;3974;27754;AA;3974;27754;202131393114747ORFSEA;;
Table1a;2021;3;33667;30559;Norfolk, VA (Metropolitan Area);Seattle, WA;14098;14747;PHF;SEA;2437;16;32886;AA;10000;32886;AA;10000;32886;202131409814747PHFSEA;;
Table1a;2021;3;33667;31454;Norfolk, VA (Metropolitan Area);Orlando, FL;13931;13204;ORF;MCO;662;374;14722;WN;5078;15037;F9;2028;7400;202131393113204ORFMCO;;
Table1a;2021;3;33667;31454;Norfolk, VA (Metropolitan Area);Orlando, FL;14098;13204;PHF;MCO;662;16;20841;AA;9932;20860;AA;9932;20860;202131409813204PHFMCO;;
Table1a;2021;3;33667;33195;Norfolk, VA (Metropolitan Area);Tampa, FL (Metropolitan Area);13931;14112;ORF;PIE;726;23;7830;G4;10000;7830;G4;10000;7830;202131393114112ORFPIE;;
Table1a;2021;3;33667;33195;Norfolk, VA (Metropolitan Area);Tampa, FL (Metropolitan Area);13931;15304;ORF;TPA;726;146;16697;AA;3894;16201;UA;1690;12069;202131393115304ORFTPA;;
Table1a;2021;3;33667;33195;Norfolk, VA (Metropolitan Area);Tampa, FL (Metropolitan Area);14098;15304;PHF;TPA;726;14;17985;AA;10000;17985;AA;10000;17985;202131409815304PHFTPA;;
Table1a;2021;3;33667;33570;Norfolk, VA (Metropolitan Area);San Diego, CA;13931;14679;ORF;SAN;2330;355;28835;WN;4488;24650;WN;4488;24650;202131393114679ORFSAN;;
Table1a;2021;3;33667;33570;Norfolk, VA (Metropolitan Area);San Diego, CA;14098;14679;PHF;SAN;2330;16;32695;AA;9932;32488;AA;9932;32488;202131409814679PHFSAN;;
Table1a;2021;3;33728;30852;Pensacola, FL;Washington, DC (Metropolitan Area);14193;10821;PNS;BWI;846;96;16253;WN;6840;14401;WN;6840;14401;202131419310821PNSBWI;;
Table1a;2021;3;33728;30852;Pensacola, FL;Washington, DC (Metropolitan Area);14193;11278;PNS;DCA;846;164;16752;AA;8372;16619;WN;718;14183;202131419311278PNSDCA;;
Table1a;2021;3;33728;30852;Pensacola, FL;Washington, DC (Metropolitan Area);14193;12264;PNS;IAD;846;81;16463;UA;8458;15800;UA;8458;15800;202131419312264PNSIAD;;
Table1a;2021;3;33851;30466;Oklahoma City, OK;Phoenix, AZ;13851;14107;OKC;PHX;833;260;20012;WN;6064;18822;WN;6064;18822;202131385114107OKCPHX;;
Table1a;2021;3;33851;30852;Oklahoma City, OK;Washington, DC (Metropolitan Area);13851;10821;OKC;BWI;1180;79;24764;WN;5220;23953;WN;5220;23953;202131385110821OKCBWI;;
Table1a;2021;3;33851;30852;Oklahoma City, OK;Washington, DC (Metropolitan Area);13851;11278;OKC;DCA;1180;176;22531;AA;5641;23486;WN;3344;19580;202131385111278OKCDCA;;
Table1a;2021;3;33851;30852;Oklahoma City, OK;Washington, DC (Metropolitan Area);13851;12264;OKC;IAD;1180;39;24653;UA;4622;25361;WN;1989;22068;202131385112264OKCIAD;;
Table1a;2021;3;34057;30852;Portland, OR;Washington, DC (Metropolitan Area);14057;10821;PDX;BWI;2358;184;27885;WN;3719;26720;WN;3719;26720;202131405710821PDXBWI;;
Table1a;2021;3;34057;30852;Portland, OR;Washington, DC (Metropolitan Area);14057;11278;PDX;DCA;2358;361;26445;AS;7785;25377;F9;102;12933;202131405711278PDXDCA;;
Table1a;2021;3;34057;30852;Portland, OR;Washington, DC (Metropolitan Area);14057;12264;PDX;IAD;2358;208;30022;UA;7580;30068;WN;512;25816;202131405712264PDXIAD;;
Table1a;2021;3;34057;32457;Portland, OR;San Francisco, CA (Metropolitan Area);14057;13796;PDX;OAK;569;511;16022;WN;7909;15544;WN;7909;15544;202131405713796PDXOAK;;
Table1a;2021;3;34057;32457;Portland, OR;San Francisco, CA (Metropolitan Area);14057;14771;PDX;SFO;569;1112;15697;AS;5776;14463;AS;5776;14463;202131405714771PDXSFO;;
Table1a;2021;3;34057;32457;Portland, OR;San Francisco, CA (Metropolitan Area);14057;14831;PDX;SJC;569;672;15869;AS;6518;15717;AS;6518;15717;202131405714831PDXSJC;;
Table1a;2021;3;34057;33195;Portland, OR;Tampa, FL (Metropolitan Area);14057;15304;PDX;TPA;2497;204;26070;DL;2950;27821;WN;1560;24528;202131405715304PDXTPA;;
Table1a;2021;3;34100;30466;Philadelphia, PA;Phoenix, AZ;14100;14107;PHL;PHX;2075;793;28228;AA;8598;28749;F9;216;11858;202131410014107PHLPHX;;
Table1a;2021;3;34100;32457;Philadelphia, PA;San Francisco, CA (Metropolitan Area);14100;13796;PHL;OAK;2521;74;24965;WN;5492;28521;NK;2188;14531;202131410013796PHLOAK;;
Table1a;2021;3;34100;32457;Philadelphia, PA;San Francisco, CA (Metropolitan Area);14100;14771;PHL;SFO;2521;861;34406;AA;6519;35762;UA;2166;33758;202131410014771PHLSFO;;
Table1a;2021;3;34100;32457;Philadelphia, PA;San Francisco, CA (Metropolitan Area);14100;14831;PHL;SJC;2521;93;33886;AA;3849;35660;WN;2884;30060;202131410014831PHLSJC;;
Table1a;2021;3;34100;33195;Philadelphia, PA;Tampa, FL (Metropolitan Area);14100;15304;PHL;TPA;920;1151;14871;AA;7621;15792;F9;1406;8626;202131410015304PHLTPA;;
Table1a;2021;3;34262;32457;Palm Springs, CA;San Francisco, CA (Metropolitan Area);14262;13796;PSP;OAK;421;210;12962;WN;9979;12967;WN;9979;12967;202131426213796PSPOAK;;
Table1a;2021;3;34262;32457;Palm Springs, CA;San Francisco, CA (Metropolitan Area);14262;14771;PSP;SFO;421;311;16575;AS;6300;15720;AS;6300;15720;202131426214771PSPSFO;;
Table1a;2021;3;34262;32457;Palm Springs, CA;San Francisco, CA (Metropolitan Area);14262;14831;PSP;SJC;421;4;16867;WN;7568;15972;WN;7568;15972;202131426214831PSPSJC;;
Table1a;2021;3;34321;30852;Portland, ME;Washington, DC (Metropolitan Area);14321;10821;PWM;BWI;493;265;17315;WN;9918;17284;WN;9918;17284;202131432110821PWMBWI;;
Table1a;2021;3;34321;30852;Portland, ME;Washington, DC (Metropolitan Area);14321;11278;PWM;DCA;493;205;21777;AA;9512;21904;DL;350;17842;202131432111278PWMDCA;;
Table1a;2021;3;34321;30852;Portland, ME;Washington, DC (Metropolitan Area);14321;12264;PWM;IAD;493;147;17724;UA;9867;17730;UA;9867;17730;202131432112264PWMIAD;;
Table1a;2021;3;34489;32457;Bend/Redmond, OR;San Francisco, CA (Metropolitan Area);14489;13796;RDM;OAK;477;4;21870;AS;9714;22337;AS;9714;22337;202131448913796RDMOAK;;
Table1a;2021;3;34489;32457;Bend/Redmond, OR;San Francisco, CA (Metropolitan Area);14489;14771;RDM;SFO;477;195;19598;UA;5781;21025;AS;4079;17611;202131448914771RDMSFO;;
Table1a;2021;3;34489;32457;Bend/Redmond, OR;San Francisco, CA (Metropolitan Area);14489;14831;RDM;SJC;477;11;21982;AS;7255;23526;DL;2549;18010;202131448914831RDMSJC;;
Table1a;2021;3;34489;32575;Bend/Redmond, OR;Los Angeles, CA (Metropolitan Area);14489;10800;RDM;BUR;751;10;25046;AS;7579;25609;UA;947;19544;202131448910800RDMBUR;;
Table1a;2021;3;34489;32575;Bend/Redmond, OR;Los Angeles, CA (Metropolitan Area);14489;12892;RDM;LAX;751;189;20516;UA;4830;21369;AS;4744;19146;202131448912892RDMLAX;;
Table1a;2021;3;34489;32575;Bend/Redmond, OR;Los Angeles, CA (Metropolitan Area);14489;12954;RDM;LGB;751;1;21838;AA;6250;24820;DL;3750;16867;202131448912954RDMLGB;;
Table1a;2021;3;34489;32575;Bend/Redmond, OR;Los Angeles, CA (Metropolitan Area);14489;13891;RDM;ONT;751;20;21977;AS;4317;21574;UA;2077;19457;202131448913891RDMONT;;
Table1a;2021;3;34489;32575;Bend/Redmond, OR;Los Angeles, CA (Metropolitan Area);14489;14908;RDM;SNA;751;53;22529;AS;5938;22450;UA;2103;21191;202131448914908RDMSNA;;
Table1a;2021;3;34492;30852;Raleigh/Durham, NC;Washington, DC (Metropolitan Area);14492;10821;RDU;BWI;255;236;15881;WN;9480;15824;WN;9480;15824;202131449210821RDUBWI;;
Table1a;2021;3;34492;30852;Raleigh/Durham, NC;Washington, DC (Metropolitan Area);14492;11278;RDU;DCA;255;167;16669;AA;9955;16675;AA;9955;16675;202131449211278RDUDCA;;
Table1a;2021;3;34492;30852;Raleigh/Durham, NC;Washington, DC (Metropolitan Area);14492;12264;RDU;IAD;255;108;16040;UA;9848;15915;UA;9848;15915;202131449212264RDUIAD;;
Table1a;2021;3;34492;32457;Raleigh/Durham, NC;San Francisco, CA (Metropolitan Area);14492;13796;RDU;OAK;2400;57;25202;WN;7927;24862;WN;7927;24862;202131449213796RDUOAK;;
Table1a;2021;3;34492;32457;Raleigh/Durham, NC;San Francisco, CA (Metropolitan Area);14492;14771;RDU;SFO;2400;442;28885;UA;5951;28856;UA;5951;28856;202131449214771RDUSFO;;
Table1a;2021;3;34492;32457;Raleigh/Durham, NC;San Francisco, CA (Metropolitan Area);14492;14831;RDU;SJC;2400;78;31061;WN;3587;26622;WN;3587;26622;202131449214831RDUSJC;;
Table1a;2021;3;34492;33195;Raleigh/Durham, NC;Tampa, FL (Metropolitan Area);14492;15304;RDU;TPA;587;466;13717;DL;5712;14252;WN;3210;12471;202131449215304RDUTPA;;
Table1a;2021;3;34570;30852;Reno, NV;Washington, DC (Metropolitan Area);14570;10821;RNO;BWI;2286;78;31897;WN;6128;28886;WN;6128;28886;202131457010821RNOBWI;;
Table1a;2021;3;34570;30852;Reno, NV;Washington, DC (Metropolitan Area);14570;11278;RNO;DCA;2286;74;30764;AA;6511;30148;WN;1328;23967;202131457011278RNODCA;;
Table1a;2021;3;34570;30852;Reno, NV;Washington, DC (Metropolitan Area);14570;12264;RNO;IAD;2286;48;32426;UA;4531;37426;WN;2380;25888;202131457012264RNOIAD;;
Table1a;2021;3;34576;30852;Rochester, NY;Washington, DC (Metropolitan Area);14576;10821;ROC;BWI;296;77;15928;WN;10000;15928;WN;10000;15928;202131457610821ROCBWI;;
Table1a;2021;3;34576;30852;Rochester, NY;Washington, DC (Metropolitan Area);14576;11278;ROC;DCA;296;70;16764;AA;9599;16569;AA;9599;16569;202131457611278ROCDCA;;
Table1a;2021;3;34576;30852;Rochester, NY;Washington, DC (Metropolitan Area);14576;12264;ROC;IAD;296;41;18943;UA;9789;18876;UA;9789;18876;202131457612264ROCIAD;;
Table1a;2021;3;34614;30852;Salt Lake City, UT;Washington, DC (Metropolitan Area);14869;10821;SLC;BWI;1865;357;26089;WN;4629;23842;WN;4629;23842;202131486910821SLCBWI;;
Table1a;2021;3;34614;30852;Salt Lake City, UT;Washington, DC (Metropolitan Area);14869;11278;SLC;DCA;1865;319;29774;DL;6420;33101;AA;1439;26377;202131486911278SLCDCA;;
Table1a;2021;3;34614;30852;Salt Lake City, UT;Washington, DC (Metropolitan Area);14869;12264;SLC;IAD;1865;214;29668;DL;6266;31224;WN;1344;22504;202131486912264SLCIAD;;
Table1a;2021;3;34614;32457;Salt Lake City, UT;San Francisco, CA (Metropolitan Area);14869;13796;SLC;OAK;599;493;13959;WN;5624;12706;WN;5624;12706;202131486913796SLCOAK;;
Table1a;2021;3;34614;32457;Salt Lake City, UT;San Francisco, CA (Metropolitan Area);14869;14771;SLC;SFO;599;658;15111;DL;5839;15264;AS;1303;13092;202131486914771SLCSFO;;
Table1a;2021;3;34614;32457;Salt Lake City, UT;San Francisco, CA (Metropolitan Area);14869;14831;SLC;SJC;599;354;16902;DL;6891;18563;WN;2866;12867;202131486914831SLCSJC;;
Table1a;2021;3;34614;33195;Salt Lake City, UT;Tampa, FL (Metropolitan Area);14869;15304;SLC;TPA;1888;288;23551;DL;6126;26098;WN;1716;18760;202131486915304SLCTPA;;
Table1a;2021;3;34685;30852;Savannah, GA;Washington, DC (Metropolitan Area);14685;10821;SAV;BWI;549;201;14720;WN;7981;14340;G4;644;9826;202131468510821SAVBWI;;
Table1a;2021;3;34685;30852;Savannah, GA;Washington, DC (Metropolitan Area);14685;11278;SAV;DCA;549;137;15721;AA;9019;15159;AA;9019;15159;202131468511278SAVDCA;;
Table1a;2021;3;34685;30852;Savannah, GA;Washington, DC (Metropolitan Area);14685;12264;SAV;IAD;549;103;16272;UA;9536;16092;UA;9536;16092;202131468512264SAVIAD;;
Table1a;2021;3;34783;33195;Springfield, MO;Tampa, FL (Metropolitan Area);14783;14112;SGF;PIE;898;155;8711;G4;10000;8711;G4;10000;8711;202131478314112SGFPIE;;
Table1a;2021;3;34783;33195;Springfield, MO;Tampa, FL (Metropolitan Area);14783;15304;SGF;TPA;898;30;26259;AA;6496;25923;AA;6496;25923;202131478315304SGFTPA;;
Table1a;2021;3;34986;30852;Sarasota/Bradenton, FL;Washington, DC (Metropolitan Area);14986;10821;SRQ;BWI;880;304;14680;WN;8531;15132;G4;986;7571;202131498610821SRQBWI;;
Table1a;2021;3;34986;30852;Sarasota/Bradenton, FL;Washington, DC (Metropolitan Area);14986;11278;SRQ;DCA;880;128;17167;AA;8147;17576;DL;1041;17525;202131498611278SRQDCA;;
Table1a;2021;3;34986;30852;Sarasota/Bradenton, FL;Washington, DC (Metropolitan Area);14986;12264;SRQ;IAD;880;92;17686;UA;8550;17889;WN;248;8915;202131498612264SRQIAD;;
Table1a;2021;3;35096;33195;Syracuse, NY;Tampa, FL (Metropolitan Area);15096;14112;SYR;PIE;1111;146;11082;G4;10000;11082;G4;10000;11082;202131509614112SYRPIE;;
Table1a;2021;3;35096;33195;Syracuse, NY;Tampa, FL (Metropolitan Area);15096;15304;SYR;TPA;1111;86;24250;AA;5532;22577;UA;1873;21338;202131509615304SYRTPA;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;11618;TYS;EWR;684;141;15700;G4;6184;9866;G4;6184;9866;202131541211618TYSEWR;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;12197;TYS;HPN;684;10;30522;AA;7053;29732;AA;7053;29732;202131541212197TYSHPN;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;12391;TYS;ISP;684;3;26525;AA;10000;26525;AA;10000;26525;202131541212391TYSISP;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;12478;TYS;JFK;684;17;29332;DL;4875;31223;AA;4812;26651;202131541212478TYSJFK;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;12953;TYS;LGA;684;69;27637;DL;5008;28602;AA;4406;26127;202131541212953TYSLGA;;
Table1a;2021;3;35412;31703;Knoxville, TN;New York City, NY (Metropolitan Area);15412;15070;TYS;SWF;684;0;31500;AA;10000;31500;AA;10000;31500;202131541215070TYSSWF;;
Table1a;2021;3;35412;32467;Knoxville, TN;Miami, FL (Metropolitan Area);15412;11697;TYS;FLL;724;160;11743;G4;8171;8852;G4;8171;8852;202131541211697TYSFLL;;
Table1a;2021;3;35412;32467;Knoxville, TN;Miami, FL (Metropolitan Area);15412;13303;TYS;MIA;724;61;19982;AA;7554;17585;AA;7554;17585;202131541213303TYSMIA;;
Table1a;2021;3;35412;33195;Knoxville, TN;Tampa, FL (Metropolitan Area);15412;14112;TYS;PIE;550;173;7631;G4;10000;7631;G4;10000;7631;202131541214112TYSPIE;;
Table1a;2021;3;35412;33195;Knoxville, TN;Tampa, FL (Metropolitan Area);15412;15304;TYS;TPA;550;55;25620;DL;6409;27574;AA;3413;22256;202131541215304TYSTPA;;
Table1a;2021;4;30140;30194;Albuquerque, NM;Dallas/Fort Worth, TX;10140;11259;ABQ;DAL;580;279;17287;WN;9992;17287;WN;9992;17287;202141014011259ABQDAL;;
Table1a;2021;4;30140;30194;Albuquerque, NM;Dallas/Fort Worth, TX;10140;11298;ABQ;DFW;580;293;17670;AA;9785;17637;AA;9785;17637;202141014011298ABQDFW;;
Table1a;2021;4;30140;30466;Albuquerque, NM;Phoenix, AZ;10140;14107;ABQ;PHX;328;475;16775;WN;6208;17021;AA;3789;16360;202141014014107ABQPHX;;
Table1a;2021;4;30140;30852;Albuquerque, NM;Washington, DC (Metropolitan Area);10140;10821;ABQ;BWI;1670;157;25610;WN;6964;25548;WN;6964;25548;202141014010821ABQBWI;;
Table1a;2021;4;30140;30852;Albuquerque, NM;Washington, DC (Metropolitan Area);10140;11278;ABQ;DCA;1670;156;29030;AA;3862;30481;WN;3380;25090;202141014011278ABQDCA;;
Table1a;2021;4;30140;30852;Albuquerque, NM;Washington, DC (Metropolitan Area);10140;12264;ABQ;IAD;1670;61;30394;UA;4654;33253;WN;1741;23191;202141014012264ABQIAD;;
Table1a;2021;4;30140;30977;Albuquerque, NM;Chicago, IL;10140;13232;ABQ;MDW;1121;98;22215;WN;9922;22166;WN;9922;22166;202141014013232ABQMDW;;
Table1a;2021;4;30140;30977;Albuquerque, NM;Chicago, IL;10140;13930;ABQ;ORD;1121;214;24541;AA;6063;23712;AA;6063;23712;202141014013930ABQORD;;
Table1a;2021;4;30140;31453;Albuquerque, NM;Houston, TX;10140;12191;ABQ;HOU;759;169;19626;WN;9731;19587;WN;9731;19587;202141014012191ABQHOU;;
Table1a;2021;4;30140;31453;Albuquerque, NM;Houston, TX;10140;12266;ABQ;IAH;759;163;21211;UA;8651;21211;WN;681;20688;202141014012266ABQIAH;;
Table1a;2021;4;30140;31703;Albuquerque, NM;New York City, NY (Metropolitan Area);10140;11618;ABQ;EWR;1861;74;30952;AA;4449;27687;AA;4449;27687;202141014011618ABQEWR;;
Table1a;2021;4;30140;31703;Albuquerque, NM;New York City, NY (Metropolitan Area);10140;12197;ABQ;HPN;1861;7;24068;DL;5625;26521;AA;2812;20544;202141014012197ABQHPN;;
Table1a;2021;4;30140;31703;Albuquerque, NM;New York City, NY (Metropolitan Area);10140;12391;ABQ;ISP;1861;3;21807;WN;9000;21056;WN;9000;21056;202141014012391ABQISP;;
Table1a;2021;4;30140;31703;Albuquerque, NM;New York City, NY (Metropolitan Area);10140;12478;ABQ;JFK;1861;191;22539;B6;8766;22083;B6;8766;22083;202141014012478ABQJFK;;
Table1a;2021;4;30140;31703;Albuquerque, NM;New York City, NY (Metropolitan Area);10140;12953;ABQ;LGA;1861;133;26085;AA;5045;24568;WN;2229;22320;202141014012953ABQLGA;;
Table1a;2021;4;30140;32457;Albuquerque, NM;San Francisco, CA (Metropolitan Area);10140;13796;ABQ;OAK;896;203;21094;WN;9496;20706;WN;9496;20706;202141014013796ABQOAK;;
Table1a;2021;4;30140;32457;Albuquerque, NM;San Francisco, CA (Metropolitan Area);10140;14771;ABQ;SFO;896;184;23721;UA;6397;24724;WN;1415;21345;202141014014771ABQSFO;;
Table1a;2021;4;30140;32457;Albuquerque, NM;San Francisco, CA (Metropolitan Area);10140;14831;ABQ;SJC;896;75;22485;WN;6372;21313;WN;6372;21313;202141014014831ABQSJC;;
Table1a;2021;4;30140;32575;Albuquerque, NM;Los Angeles, CA (Metropolitan Area);10140;10800;ABQ;BUR;677;38;20595;WN;6997;20274;WN;6997;20274;202141014010800ABQBUR;;
Table1a;2021;4;30140;32575;Albuquerque, NM;Los Angeles, CA (Metropolitan Area);10140;12892;ABQ;LAX;677;620;17727;WN;3462;16499;WN;3462;16499;202141014012892ABQLAX;;
Table1a;2021;4;30140;32575;Albuquerque, NM;Los Angeles, CA (Metropolitan Area);10140;12954;ABQ;LGB;677;19;19299;WN;6628;18967;WN;6628;18967;202141014012954ABQLGB;;
Table1a;2021;4;30140;32575;Albuquerque, NM;Los Angeles, CA (Metropolitan Area);10140;13891;ABQ;ONT;677;55;20953;WN;6850;20187;WN;6850;20187;202141014013891ABQONT;;
Table1a;2021;4;30140;32575;Albuquerque, NM;Los Angeles, CA (Metropolitan Area);10140;14908;ABQ;SNA;677;75;21342;WN;6975;21242;AA;2547;20610;202141014014908ABQSNA;;
Table1a;2021;4;30189;30194;Colorado Springs, CO;Dallas/Fort Worth, TX;11109;11259;COS;DAL;602;197;13850;WN;9994;13848;WN;9994;13848;202141110911259COSDAL;;
Table1a;2021;4;30189;30194;Colorado Springs, CO;Dallas/Fort Worth, TX;11109;11298;COS;DFW;602;276;16016;AA;9792;15908;AA;9792;15908;202141110911298COSDFW;;
Table1a;2021;4;30189;30466;Colorado Springs, CO;Phoenix, AZ;11109;14107;COS;PHX;551;342;13429;WN;8554;13451;F9;922;8427;202141110914107COSPHX;;
Table1a;2021;4;30189;30852;Colorado Springs, CO;Washington, DC (Metropolitan Area);11109;10821;COS;BWI;1503;58;25347;WN;5929;23713;WN;5929;23713;202141110910821COSBWI;;
Table1a;2021;4;30189;30852;Colorado Springs, CO;Washington, DC (Metropolitan Area);11109;11278;COS;DCA;1503;69;23229;AA;4577;22825;WN;2712;20309;202141110911278COSDCA;;
Table1a;2021;4;30189;30852;Colorado Springs, CO;Washington, DC (Metropolitan Area);11109;12264;COS;IAD;1503;56;26997;UA;6199;30331;WN;2573;21117;202141110912264COSIAD;;
Table1a;2021;4;30189;32575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);11109;10800;COS;BUR;833;31;18712;WN;7553;17076;WN;7553;17076;202141110910800COSBUR;;
Table1a;2021;4;30189;32575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);11109;12892;COS;LAX;833;104;20786;UA;6660;21899;WN;2529;17210;202141110912892COSLAX;;
Table1a;2021;4;30189;32575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);11109;12954;COS;LGB;833;23;12893;WN;9352;12205;WN;9352;12205;202141110912954COSLGB;;
Table1a;2021;4;30189;32575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);11109;13891;COS;ONT;833;49;17736;WN;7121;15766;WN;7121;15766;202141110913891COSONT;;
Table1a;2021;4;30189;32575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);11109;14908;COS;SNA;833;55;19058;WN;6515;17145;WN;6515;17145;202141110914908COSSNA;;
Table1a;2021;4;30194;30198;Dallas/Fort Worth, TX;Pittsburgh, PA;11259;14122;DAL;PIT;1067;127;21684;WN;9727;21516;WN;9727;21516;202141125914122DALPIT;;
Table1a;2021;4;30194;30198;Dallas/Fort Worth, TX;Pittsburgh, PA;11298;14122;DFW;PIT;1067;449;24503;AA;9257;24504;UA;196;22780;202141129814122DFWPIT;;
Table1a;2021;4;30194;30325;Dallas/Fort Worth, TX;Denver, CO;11259;11292;DAL;DEN;651;1086;14953;WN;9988;14952;WN;9988;14952;202141125911292DALDEN;;
Table1a;2021;4;30194;30325;Dallas/Fort Worth, TX;Denver, CO;11298;11292;DFW;DEN;651;1773;15533;AA;6115;16390;UA;2810;16094;202141129811292DFWDEN;;
Table1a;2021;4;30194;30436;Dallas/Fort Worth, TX;Tucson, AZ;11259;15376;DAL;TUS;824;20;21817;WN;9947;21769;WN;9947;21769;202141125915376DALTUS;;
Table1a;2021;4;30194;30436;Dallas/Fort Worth, TX;Tucson, AZ;11298;15376;DFW;TUS;824;256;24867;AA;9647;24929;UA;178;20431;202141129815376DFWTUS;;
Table1a;2021;4;30194;30466;Dallas/Fort Worth, TX;Phoenix, AZ;11259;14107;DAL;PHX;879;978;17785;WN;9986;17775;WN;9986;17775;202141125914107DALPHX;;
Table1a;2021;4;30194;30466;Dallas/Fort Worth, TX;Phoenix, AZ;11298;14107;DFW;PHX;879;1395;20840;AA;8771;22001;F9;351;8843;202141129814107DFWPHX;;
Table1a;2021;4;30194;30529;Dallas/Fort Worth, TX;Hartford, CT;11259;10529;DAL;BDL;1471;34;24658;WN;8861;24658;WN;8861;24658;202141125910529DALBDL;;
Table1a;2021;4;30194;30529;Dallas/Fort Worth, TX;Hartford, CT;11298;10529;DFW;BDL;1471;245;27842;AA;8621;27835;UA;288;26892;202141129810529DFWBDL;;
