tbl;Year;quarter;citymarketid_1;citymarketid_2;city1_id;city2_id;airportid_1;airportid_2;nsmiles;passengers;fare;carrier_lg_id;large_ms;fare_lg;carrier_low_id;lf_ms;fare_low;tbl1apk;Columna2;Columna1
Table1a;2021;3;32575;30559;51;95;10800;14747;978;820;16330;3;9076;16385;12;693;15189;202131080014747BURSEA;;
Table1a;2021;3;32575;30559;51;95;12892;14747;978;3814;14088;3;5286;13391;3;5286;13391;202131289214747LAXSEA;;
Table1a;2021;3;32575;30559;51;95;12954;14747;978;72;12735;12;8063;12075;12;8063;12075;202131295414747LGBSEA;;
Table1a;2021;3;32575;30559;51;95;13891;14747;978;1180;13838;3;6727;13885;5;2267;13865;202131389114747ONTSEA;;
Table1a;2021;3;32575;30559;51;95;14908;14747;978;1717;15978;3;8048;15496;3;8048;15496;202131490814747SNASEA;;
Table1a;2021;3;32575;30693;51;66;10800;10693;1797;144;18825;12;9163;18523;12;9163;18523;202131080010693BURBNA;;
Table1a;2021;3;32575;30693;51;66;12892;10693;1797;1441;18934;2;3345;18938;12;2419;18646;202131289210693LAXBNA;;
Table1a;2021;3;32575;30693;51;66;12954;10693;1797;44;14102;12;8963;13835;12;8963;13835;202131295410693LGBBNA;;
Table1a;2021;3;32575;30693;51;66;13891;10693;1797;116;25491;12;5131;22998;12;5131;22998;202131389110693ONTBNA;;
Table1a;2021;3;32575;30693;51;66;14908;10693;1797;244;26659;12;7270;25270;12;7270;25270;202131490810693SNABNA;;
Table1a;2021;3;32575;30852;51;107;10800;10821;2329;43;28601;12;8287;28230;6;126;17340;202131080010821BURBWI;;
Table1a;2021;3;32575;30852;51;107;10800;11278;2329;33;24278;2;4917;25621;12;4158;20457;202131080011278BURDCA;;
Table1a;2021;3;32575;30852;51;107;10800;12264;2329;14;26608;12;6190;22744;12;6190;22744;202131080012264BURIAD;;
Table1a;2021;3;32575;30852;51;107;12892;10821;2329;1181;22625;12;4213;24518;9;2410;14136;202131289210821LAXBWI;;
Table1a;2021;3;32575;30852;51;107;12892;11278;2329;1405;27849;2;4344;28145;3;2304;25536;202131289211278LAXDCA;;
Table1a;2021;3;32575;30852;51;107;12892;12264;2329;1134;28942;11;6960;30834;3;1957;25341;202131289212264LAXIAD;;
Table1a;2021;3;32575;30852;51;107;12954;10821;2329;41;18682;12;9524;18370;12;9524;18370;202131295410821LGBBWI;;
Table1a;2021;3;32575;30852;51;107;12954;11278;2329;29;20503;12;6330;18350;12;6330;18350;202131295411278LGBDCA;;
Table1a;2021;3;32575;30852;51;107;12954;12264;2329;16;20045;12;8219;17577;12;8219;17577;202131295412264LGBIAD;;
Table1a;2021;3;32575;30852;51;107;13891;10821;2329;74;27897;12;5169;27395;12;5169;27395;202131389110821ONTBWI;;
Table1a;2021;3;32575;30852;51;107;13891;11278;2329;82;29006;2;5987;31768;12;1801;22125;202131389111278ONTDCA;;
Table1a;2021;3;32575;30852;51;107;13891;12264;2329;37;32421;11;3175;39996;12;2018;25142;202131389112264ONTIAD;;
Table1a;2021;3;32575;30852;51;107;14908;10821;2329;98;31000;12;5570;28018;12;5570;28018;202131490810821SNABWI;;
Table1a;2021;3;32575;30852;51;107;14908;11278;2329;128;30997;2;5438;31807;12;1643;24406;202131490811278SNADCA;;
Table1a;2021;3;32575;30852;51;107;14908;12264;2329;62;30257;11;4965;31530;12;2386;25384;202131490812264SNAIAD;;
Table1a;2021;3;32575;30928;51;109;10800;12278;1203;16;25647;12;4467;21937;12;4467;21937;202131080012278BURICT;;
Table1a;2021;3;32575;30928;51;109;12892;12278;1203;104;17884;7;4134;8979;7;4134;8979;202131289212278LAXICT;;
Table1a;2021;3;32575;30928;51;109;12954;12278;1203;2;20728;12;6250;19974;12;6250;19974;202131295412278LGBICT;;
Table1a;2021;3;32575;30928;51;109;13891;12278;1203;24;25345;2;5689;25773;12;2844;23134;202131389112278ONTICT;;
Table1a;2021;3;32575;30928;51;109;14908;12278;1203;37;24903;2;3615;24039;12;3061;23220;202131490812278SNAICT;;
Table1a;2021;3;32575;31123;51;99;10800;15016;1592;31;24186;12;6332;23854;2;2595;23105;202131080015016BURSTL;;
Table1a;2021;3;32575;31123;51;99;12892;15016;1592;699;18480;12;4364;19152;9;1478;10072;202131289215016LAXSTL;;
Table1a;2021;3;32575;31123;51;99;12954;15016;1592;107;14075;12;9461;13816;12;9461;13816;202131295415016LGBSTL;;
Table1a;2021;3;32575;31123;51;99;13891;15016;1592;67;24374;12;4297;24447;12;4297;24447;202131389115016ONTSTL;;
Table1a;2021;3;32575;31123;51;99;14908;15016;1592;160;22330;12;7216;21577;12;7216;21577;202131490815016SNASTL;;
Table1a;2021;3;32575;31454;51;72;10800;13204;2218;43;20235;12;5536;18129;12;5536;18129;202131080013204BURMCO;;
Table1a;2021;3;32575;31454;51;72;12892;13204;2218;2303;18250;5;4162;19581;11;2408;17692;202131289213204LAXMCO;;
Table1a;2021;3;32575;31454;51;72;12954;13204;2218;48;15111;12;7614;13300;12;7614;13300;202131295413204LGBMCO;;
Table1a;2021;3;32575;31454;51;72;13891;13204;2218;241;16890;6;5552;10214;6;5552;10214;202131389113204ONTMCO;;
Table1a;2021;3;32575;31454;51;72;14908;13204;2218;118;24661;2;3744;25444;12;3008;21067;202131490813204SNAMCO;;
Table1a;2021;3;32575;31650;51;61;10800;13487;1535;38;20308;12;4986;20109;2;2308;18082;202131080013487BURMSP;;
Table1a;2021;3;32575;31650;51;61;12892;13487;1535;1632;17661;5;5290;22225;10;3669;12056;202131289213487LAXMSP;;
Table1a;2021;3;32575;31650;51;61;12954;13487;1535;21;18768;12;6354;14283;12;6354;14283;202131295413487LGBMSP;;
Table1a;2021;3;32575;31650;51;61;13891;13487;1535;75;25451;12;3183;20340;12;3183;20340;202131389113487ONTMSP;;
Table1a;2021;3;32575;31650;51;61;14908;13487;1535;350;21794;5;5520;27070;10;3123;11310;202131490813487SNAMSP;;
Table1a;2021;3;32575;31703;51;68;10800;11618;2510;22;25974;2;5777;26434;2;5777;26434;202131080011618BUREWR;;
Table1a;2021;3;32575;31703;51;68;10800;12197;2510;1;42886;2;7143;31840;2;7143;31840;202131080012197BURHPN;;
Table1a;2021;3;32575;31703;51;68;10800;12391;2510;1;22417;12;8333;22180;12;8333;22180;202131080012391BURISP;;
Table1a;2021;3;32575;31703;51;68;10800;12478;2510;331;24009;4;9301;23931;4;9301;23931;202131080012478BURJFK;;
Table1a;2021;3;32575;31703;51;68;10800;12953;2510;25;25095;12;6300;24745;12;6300;24745;202131080012953BURLGA;;
Table1a;2021;3;32575;31703;51;68;12892;11618;2510;3091;33499;11;5940;35056;4;2714;33988;202131289211618LAXEWR;;
Table1a;2021;3;32575;31703;51;68;12892;12197;2510;22;31195;2;4951;30692;5;2621;29411;202131289212197LAXHPN;;
Table1a;2021;3;32575;31703;51;68;12892;12391;2510;10;33728;12;6771;30060;12;6771;30060;202131289212391LAXISP;;
Table1a;2021;3;32575;31703;51;68;12892;12478;2510;6175;38078;5;3918;37376;4;2973;35620;202131289212478LAXJFK;;
Table1a;2021;3;32575;31703;51;68;12892;12953;2510;338;24641;2;4293;23374;9;2170;14015;202131289212953LAXLGA;;
Table1a;2021;3;32575;31703;51;68;12892;15070;2510;2;32713;2;10000;32713;2;10000;32713;202131289215070LAXSWF;;
Table1a;2021;3;32575;31703;51;68;12954;11618;2510;6;24932;2;7500;24970;5;2500;24815;202131295411618LGBEWR;;
Table1a;2021;3;32575;31703;51;68;12954;12197;2510;0;22900;2;10000;22900;2;10000;22900;202131295412197LGBHPN;;
Table1a;2021;3;32575;31703;51;68;12954;12391;2510;0;19900;12;10000;19900;12;10000;19900;202131295412391LGBISP;;
Table1a;2021;3;32575;31703;51;68;12954;12478;2510;6;27601;5;4909;26340;5;4909;26340;202131295412478LGBJFK;;
Table1a;2021;3;32575;31703;51;68;12954;12953;2510;12;20236;12;9107;19612;12;9107;19612;202131295412953LGBLGA;;
Table1a;2021;3;32575;31703;51;68;13891;11618;2510;72;28834;2;3374;29677;6;1120;9096;202131389111618ONTEWR;;
Table1a;2021;3;32575;31703;51;68;13891;12197;2510;2;22050;2;7500;19833;2;7500;19833;202131389112197ONTHPN;;
Table1a;2021;3;32575;31703;51;68;13891;12391;2510;2;17450;6;6000;12966;6;6000;12966;202131389112391ONTISP;;
Table1a;2021;3;32575;31703;51;68;13891;12478;2510;209;24692;4;7239;23906;4;7239;23906;202131389112478ONTJFK;;
Table1a;2021;3;32575;31703;51;68;13891;12953;2510;66;25834;2;5214;25759;12;1809;23443;202131389112953ONTLGA;;
Table1a;2021;3;32575;31703;51;68;13891;15070;2510;0;27167;2;10000;27167;2;10000;27167;202131389115070ONTSWF;;
Table1a;2021;3;32575;31703;51;68;14908;11618;2510;342;35260;11;8773;35467;9;210;13582;202131490811618SNAEWR;;
Table1a;2021;3;32575;31703;51;68;14908;12197;2510;4;35752;5;5500;42277;2;3000;23009;202131490812197SNAHPN;;
Table1a;2021;3;32575;31703;51;68;14908;12391;2510;1;29435;12;6250;27860;2;2500;20050;202131490812391SNAISP;;
Table1a;2021;3;32575;31703;51;68;14908;12478;2510;159;38982;2;7335;41425;4;1111;28675;202131490812478SNAJFK;;
Table1a;2021;3;32575;31703;51;68;14908;12953;2510;67;29347;2;3951;28633;12;1886;25142;202131490812953SNALGA;;
Table1a;2021;3;32575;31884;51;97;10800;11884;962;101;15822;12;6019;14492;12;6019;14492;202131080011884BURGEG;;
Table1a;2021;3;32575;31884;51;97;12892;11884;962;375;17809;3;6213;17651;3;6213;17651;202131289211884LAXGEG;;
Table1a;2021;3;32575;31884;51;97;12954;11884;962;18;14782;12;8395;14494;12;8395;14494;202131295411884LGBGEG;;
Table1a;2021;3;32575;31884;51;97;13891;11884;962;124;18015;12;5066;16423;12;5066;16423;202131389111884ONTGEG;;
Table1a;2021;3;32575;31884;51;97;14908;11884;962;248;15730;12;6064;14475;12;6064;14475;202131490811884SNAGEG;;
Table1a;2021;3;32575;32457;51;90;10800;13796;372;732;13654;12;9988;13658;12;9988;13658;202131080013796BUROAK;;
Table1a;2021;3;32575;32457;51;90;10800;14771;372;356;12960;12;8900;13061;11;1005;12061;202131080014771BURSFO;;
Table1a;2021;3;32575;32457;51;90;10800;14831;372;574;13110;12;10000;13110;12;10000;13110;202131080014831BURSJC;;
Table1a;2021;3;32575;32457;51;90;12892;13796;372;1029;12981;12;7294;12892;9;1092;9147;202131289213796LAXOAK;;
Table1a;2021;3;32575;32457;51;90;12892;14771;372;2783;12871;11;2600;14133;4;1345;10549;202131289214771LAXSFO;;
Table1a;2021;3;32575;32457;51;90;12892;14831;372;1030;13287;12;3987;12570;12;3987;12570;202131289214831LAXSJC;;
Table1a;2021;3;32575;32457;51;90;12954;13796;372;289;12347;12;9985;12348;12;9985;12348;202131295413796LGBOAK;;
Table1a;2021;3;32575;32457;51;90;12954;14771;372;1;12291;12;8750;12129;12;8750;12129;202131295414771LGBSFO;;
Table1a;2021;3;32575;32457;51;90;12954;14831;372;111;11771;12;9922;11803;12;9922;11803;202131295414831LGBSJC;;
Table1a;2021;3;32575;32457;51;90;13891;13796;372;391;14561;12;9939;14561;12;9939;14561;202131389113796ONTOAK;;
Table1a;2021;3;32575;32457;51;90;13891;14771;372;225;14605;11;8542;15624;6;1260;7194;202131389114771ONTSFO;;
Table1a;2021;3;32575;32457;51;90;13891;14831;372;359;13609;12;9979;13603;12;9979;13603;202131389114831ONTSJC;;
Table1a;2021;3;32575;32457;51;90;14908;13796;372;1043;13594;12;9579;13798;9;361;8161;202131490813796SNAOAK;;
Table1a;2021;3;32575;32457;51;90;14908;14771;372;848;15308;3;5733;14500;3;5733;14500;202131490814771SNASFO;;
Table1a;2021;3;32575;32457;51;90;14908;14831;372;999;14431;12;9974;14431;12;9974;14431;202131490814831SNASJC;;
Table1a;2021;3;32575;32467;51;58;10800;11697;2343;17;20824;12;6000;19041;12;6000;19041;202131080011697BURFLL;;
Table1a;2021;3;32575;32467;51;58;10800;13303;2343;18;20069;12;5617;15088;12;5617;15088;202131080013303BURMIA;;
Table1a;2021;3;32575;32467;51;58;12892;11697;2343;1476;20483;4;4064;23849;9;1134;11213;202131289211697LAXFLL;;
Table1a;2021;3;32575;32467;51;58;12892;13303;2343;2073;24179;2;7440;25034;4;2046;21182;202131289213303LAXMIA;;
Table1a;2021;3;32575;32467;51;58;12954;11697;2343;15;14058;12;9203;13426;12;9203;13426;202131295411697LGBFLL;;
Table1a;2021;3;32575;32467;51;58;12954;13303;2343;15;16223;12;6028;13774;12;6028;13774;202131295413303LGBMIA;;
Table1a;2021;3;32575;32467;51;58;13891;11697;2343;44;24063;2;5236;24514;12;2655;20404;202131389111697ONTFLL;;
Table1a;2021;3;32575;32467;51;58;13891;13303;2343;69;21256;2;5206;23601;6;1044;7636;202131389113303ONTMIA;;
Table1a;2021;3;32575;32467;51;58;14908;11697;2343;56;27475;11;3068;29606;12;2427;18986;202131490811697SNAFLL;;
Table1a;2021;3;32575;32467;51;58;14908;13303;2343;60;27148;2;6541;25422;12;1351;20281;202131490813303SNAMIA;;
Table1a;2021;3;32575;33044;51;52;10800;14730;1843;14;28427;12;7348;25325;12;7348;25325;202131080014730BURSDF;;
Table1a;2021;3;32575;33044;51;52;12892;14730;1843;213;18058;9;5909;8897;9;5909;8897;202131289214730LAXSDF;;
Table1a;2021;3;32575;33044;51;52;12954;14730;1843;7;24228;12;9538;24032;12;9538;24032;202131295414730LGBSDF;;
Table1a;2021;3;32575;33044;51;52;13891;14730;1843;35;32378;12;4068;25246;12;4068;25246;202131389114730ONTSDF;;
Table1a;2021;3;32575;33044;51;52;14908;14730;1843;40;30373;12;4027;28858;12;4027;28858;202131490814730SNASDF;;
Table1a;2021;3;32575;33192;51;86;10800;14893;404;654;12885;12;9967;12891;12;9967;12891;202131080014893BURSMF;;
Table1a;2021;3;32575;33192;51;86;12892;14893;404;982;13563;12;5109;12711;12;5109;12711;202131289214893LAXSMF;;
Table1a;2021;3;32575;33192;51;86;12954;14893;404;299;12156;12;9913;12163;12;9913;12163;202131295414893LGBSMF;;
Table1a;2021;3;32575;33192;51;86;13891;14893;404;681;13110;12;9537;13303;6;361;7133;202131389114893ONTSMF;;
Table1a;2021;3;32575;33192;51;86;14908;14893;404;1073;13277;12;9596;13443;9;298;7118;202131490814893SNASMF;;
Table1a;2021;3;32575;33195;51;102;10800;15304;2158;46;22565;12;5877;20149;12;5877;20149;202131080015304BURTPA;;
Table1a;2021;3;32575;33195;51;102;12892;15304;2158;517;27986;5;6377;30739;2;1678;24904;202131289215304LAXTPA;;
Table1a;2021;3;32575;33195;51;102;12954;15304;2158;18;20472;12;7545;18379;12;7545;18379;202131295415304LGBTPA;;
Table1a;2021;3;32575;33195;51;102;13891;15304;2158;77;24918;2;4775;25576;12;2648;23280;202131389115304ONTTPA;;
Table1a;2021;3;32575;33195;51;102;14908;15304;2158;100;27264;2;4604;26690;12;2888;22097;202131490815304SNATPA;;
Table1a;2021;3;32575;33214;51;88;10800;14683;1211;53;17872;12;6653;17340;12;6653;17340;202131080014683BURSAT;;
Table1a;2021;3;32575;33214;51;88;12892;14683;1211;677;17534;5;3694;17626;12;2462;16504;202131289214683LAXSAT;;
Table1a;2021;3;32575;33214;51;88;12954;14683;1211;44;16401;12;6733;14536;12;6733;14536;202131295414683LGBSAT;;
Table1a;2021;3;32575;33214;51;88;13891;14683;1211;129;20364;12;4702;18827;12;4702;18827;202131389114683ONTSAT;;
Table1a;2021;3;32575;33214;51;88;14908;14683;1211;119;20148;2;4809;20050;12;3579;19174;202131490814683SNASAT;;
Table1a;2021;3;32575;33244;51;57;10800;13244;1619;21;26318;12;4346;23120;12;4346;23120;202131080013244BURMEM;;
Table1a;2021;3;32575;33244;51;57;12892;13244;1619;410;20079;7;4260;10519;7;4260;10519;202131289213244LAXMEM;;
Table1a;2021;3;32575;33244;51;57;12954;13244;1619;12;22115;12;5000;18900;12;5000;18900;202131295413244LGBMEM;;
Table1a;2021;3;32575;33244;51;57;13891;13244;1619;51;27734;2;5254;29194;12;2225;24185;202131389113244ONTMEM;;
Table1a;2021;3;32575;33244;51;57;14908;13244;1619;42;28768;2;4427;29203;12;2943;25062;202131490813244SNAMEM;;
Table1a;2021;3;32575;33264;51;56;10800;13264;659;6;24084;3;5345;24786;11;1552;14711;202131080013264BURMFR;;
Table1a;2021;3;32575;33264;51;56;12892;13264;659;186;15528;3;5044;15545;7;1485;8324;202131289213264LAXMFR;;
Table1a;2021;3;32575;33264;51;56;12954;13264;659;1;27311;5;5556;31000;2;4444;22700;202131295413264LGBMFR;;
Table1a;2021;3;32575;33264;51;56;13891;13264;659;22;20658;11;4195;20638;3;3073;19864;202131389113264ONTMFR;;
Table1a;2021;3;32575;33264;51;56;14908;13264;659;50;14987;7;4488;8456;7;4488;8456;202131490813264SNAMFR;;
Table1a;2021;3;32575;33316;51;71;10800;13871;1330;41;21432;12;6845;20525;12;6845;20525;202131080013871BUROMA;;
Table1a;2021;3;32575;33316;51;71;12892;13871;1330;278;19750;2;4026;22718;7;1730;9549;202131289213871LAXOMA;;
Table1a;2021;3;32575;33316;51;71;12954;13871;1330;31;16433;12;8403;15632;12;8403;15632;202131295413871LGBOMA;;
Table1a;2021;3;32575;33316;51;71;13891;13871;1330;59;23085;12;5677;22524;12;5677;22524;202131389113871ONTOMA;;
Table1a;2021;3;32575;33316;51;71;14908;13871;1330;75;24688;12;5918;22500;12;5918;22500;202131490813871SNAOMA;;
Table1a;2021;3;32575;33342;51;60;10800;13342;1756;53;23997;12;7841;23370;2;1589;22893;202131080013342BURMKE;;
Table1a;2021;3;32575;33342;51;60;12892;13342;1756;311;18814;9;4723;9339;9;4723;9339;202131289213342LAXMKE;;
Table1a;2021;3;32575;33342;51;60;12954;13342;1756;22;20808;12;8333;19623;12;8333;19623;202131295413342LGBMKE;;
Table1a;2021;3;32575;33342;51;60;13891;13342;1756;53;26027;12;4948;23277;12;4948;23277;202131389113342ONTMKE;;
Table1a;2021;3;32575;33342;51;60;14908;13342;1756;88;28143;12;5031;24628;12;5031;24628;202131490813342SNAMKE;;
Table1a;2021;3;32575;33486;51;63;10800;13486;935;8;22596;5;5811;23613;11;1081;19612;202131080013486BURMSO;;
Table1a;2021;3;32575;33486;51;63;12892;13486;935;124;16161;3;3974;16577;7;1083;9066;202131289213486LAXMSO;;
Table1a;2021;3;32575;33486;51;63;12954;13486;935;0;43967;5;10000;43967;5;10000;43967;202131295413486LGBMSO;;
Table1a;2021;3;32575;33486;51;63;13891;13486;935;13;23655;5;5798;26802;3;3109;19097;202131389113486ONTMSO;;
Table1a;2021;3;32575;33486;51;63;14908;13486;935;34;21078;7;3302;8173;7;3302;8173;202131490813486SNAMSO;;
Table1a;2021;3;32575;33495;51;67;10800;13495;1670;25;21922;12;6438;20611;12;6438;20611;202131080013495BURMSY;;
Table1a;2021;3;32575;33495;51;67;12892;13495;1670;789;21260;5;4615;24660;9;1468;11877;202131289213495LAXMSY;;
Table1a;2021;3;32575;33495;51;67;12954;13495;1670;16;19177;12;7755;17785;12;7755;17785;202131295413495LGBMSY;;
Table1a;2021;3;32575;33495;51;67;13891;13495;1670;50;24573;2;4496;24261;12;3553;22762;202131389113495ONTMSY;;
Table1a;2021;3;32575;33495;51;67;14908;13495;1670;50;25859;2;3961;27400;12;2792;24467;202131490813495SNAMSY;;
Table1a;2021;3;32575;33667;51;69;10800;13931;2371;12;28754;2;4783;28178;12;3391;27679;202131080013931BURORF;;
Table1a;2021;3;32575;33667;51;69;10800;14098;2371;0;24697;2;6667;27230;2;6667;27230;202131080014098BURPHF;;
Table1a;2021;3;32575;33667;51;69;12892;13931;2371;212;31561;2;3877;31620;11;2772;29191;202131289213931LAXORF;;
Table1a;2021;3;32575;33667;51;69;12892;14098;2371;13;33173;2;9516;33330;2;9516;33330;202131289214098LAXPHF;;
Table1a;2021;3;32575;33667;51;69;12954;13931;2371;5;29238;2;4681;33661;12;4681;22425;202131295413931LGBORF;;
Table1a;2021;3;32575;33667;51;69;12954;14098;2371;0;34700;2;10000;34700;2;10000;34700;202131295414098LGBPHF;;
Table1a;2021;3;32575;33667;51;69;13891;13931;2371;52;29772;2;5705;30901;12;1452;28081;202131389113931ONTORF;;
Table1a;2021;3;32575;33667;51;69;13891;14098;2371;2;26692;2;10000;26692;2;10000;26692;202131389114098ONTPHF;;
Table1a;2021;3;32575;33667;51;69;14908;13931;2371;42;32526;2;3760;32219;12;1125;27801;202131490813931SNAORF;;
Table1a;2021;3;32575;33667;51;69;14908;14098;2371;0;41800;2;10000;41800;2;10000;41800;202131490814098SNAPHF;;
Table1a;2021;3;32575;33851;51;70;10800;13851;1187;37;22197;12;5179;20485;12;5179;20485;202131080013851BUROKC;;
Table1a;2021;3;32575;33851;51;70;12892;13851;1187;264;23009;2;6091;26416;7;1396;9476;202131289213851LAXOKC;;
Table1a;2021;3;32575;33851;51;70;12954;13851;1187;22;18396;12;8146;17234;12;8146;17234;202131295413851LGBOKC;;
Table1a;2021;3;32575;33851;51;70;13891;13851;1187;72;22989;12;4503;23391;12;4503;23391;202131389113851ONTOKC;;
Table1a;2021;3;32575;33851;51;70;14908;13851;1187;81;24707;12;4672;22571;12;4672;22571;202131490813851SNAOKC;;
Table1a;2021;3;32575;34027;51;108;10800;14027;2330;2;30246;2;6429;16983;2;6429;16983;202131080014027BURPBI;;
Table1a;2021;3;32575;34027;51;108;12892;14027;2330;188;22725;4;7169;21137;2;1259;20444;202131289214027LAXPBI;;
Table1a;2021;3;32575;34027;51;108;12954;14027;2330;2;24562;2;8125;27215;5;1250;13650;202131295414027LGBPBI;;
Table1a;2021;3;32575;34027;51;108;13891;14027;2330;17;28608;2;6115;24609;2;6115;24609;202131389114027ONTPBI;;
Table1a;2021;3;32575;34027;51;108;14908;14027;2330;20;34981;2;5585;33795;2;5585;33795;202131490814027SNAPBI;;
Table1a;2021;3;32575;34057;51;80;10800;14057;859;332;18409;3;7323;18293;3;7323;18293;202131080014057BURPDX;;
Table1a;2021;3;32575;34057;51;80;12892;14057;859;2007;17135;3;6761;15908;3;6761;15908;202131289214057LAXPDX;;
Table1a;2021;3;32575;34057;51;80;12954;14057;859;31;17918;12;7465;16510;12;7465;16510;202131295414057LGBPDX;;
Table1a;2021;3;32575;34057;51;80;13891;14057;859;433;17507;3;5787;17863;11;1122;14661;202131389114057ONTPDX;;
Table1a;2021;3;32575;34057;51;80;14908;14057;859;729;19481;3;6965;20567;12;1485;16637;202131490814057SNAPDX;;
Table1a;2021;3;32575;34100;51;76;10800;14100;2402;42;28267;2;6093;29588;12;2879;25840;202131080014100BURPHL;;
Table1a;2021;3;32575;34100;51;76;12892;14100;2402;1688;28738;2;8274;30008;9;800;13246;202131289214100LAXPHL;;
Table1a;2021;3;32575;34100;51;76;12954;14100;2402;26;23948;12;5212;23013;12;5212;23013;202131295414100LGBPHL;;
Table1a;2021;3;32575;34100;51;76;13891;14100;2402;108;31304;2;5968;32431;12;1314;30737;202131389114100ONTPHL;;
Table1a;2021;3;32575;34100;51;76;14908;14100;2402;134;33371;2;6081;33896;12;1211;29829;202131490814100SNAPHL;;
Table1a;2021;3;32575;34433;51;92;10800;15023;433;89;11505;3;9951;11506;3;9951;11506;202131080015023BURSTS;;
Table1a;2021;3;32575;34433;51;92;12892;15023;433;183;16382;3;9834;16275;3;9834;16275;202131289215023LAXSTS;;
Table1a;2021;3;32575;34433;51;92;13891;15023;433;1;24499;11;8750;23796;11;8750;23796;202131389115023ONTSTS;;
Table1a;2021;3;32575;34433;51;92;14908;15023;433;119;18387;3;9753;18431;11;110;18400;202131490815023SNASTS;;
Table1a;2021;3;32575;34492;51;82;10800;14492;2239;28;22494;12;6923;20919;12;6923;20919;202131080014492BURRDU;;
Table1a;2021;3;32575;34492;51;82;12892;14492;2239;869;22298;5;4981;24639;4;1691;17003;202131289214492LAXRDU;;
Table1a;2021;3;32575;34492;51;82;12954;14492;2239;18;18003;12;8323;16752;12;8323;16752;202131295414492LGBRDU;;
Table1a;2021;3;32575;34492;51;82;13891;14492;2239;64;25347;2;4621;25847;12;2209;23085;202131389114492ONTRDU;;
Table1a;2021;3;32575;34492;51;82;14908;14492;2239;79;27877;2;4309;28653;12;2503;24315;202131490814492SNARDU;;
Table1a;2021;3;32575;34524;51;84;10800;14524;2305;10;26324;12;5484;22910;12;5484;22910;202131080014524BURRIC;;
Table1a;2021;3;32575;34524;51;84;12892;14524;2305;333;21927;4;4286;17716;4;4286;17716;202131289214524LAXRIC;;
Table1a;2021;3;32575;34524;51;84;12954;14524;2305;7;21464;12;5968;21897;2;3548;18840;202131295414524LGBRIC;;
Table1a;2021;3;32575;34524;51;84;13891;14524;2305;35;28044;2;6730;25648;2;6730;25648;202131389114524ONTRIC;;
Table1a;2021;3;32575;34524;51;84;14908;14524;2305;41;30292;2;3915;29240;12;1561;25591;202131490814524SNARIC;;
Table1a;2021;3;32575;34570;51;83;10800;14570;415;94;11373;12;9885;11340;12;9885;11340;202131080014570BURRNO;;
Table1a;2021;3;32575;34570;51;83;12892;14570;415;750;11389;12;1958;10700;4;1238;9418;202131289214570LAXRNO;;
Table1a;2021;3;32575;34570;51;83;12954;14570;415;139;9765;12;9969;9761;12;9969;9761;202131295414570LGBRNO;;
Table1a;2021;3;32575;34570;51;83;13891;14570;415;40;17591;12;8392;16891;12;8392;16891;202131389114570ONTRNO;;
Table1a;2021;3;32575;34570;51;83;14908;14570;415;153;13978;12;9196;13822;7;235;8176;202131490814570SNARNO;;
Table1a;2021;3;32575;34614;51;87;10800;14869;590;382;13589;5;6769;15205;12;3095;10199;202131080014869BURSLC;;
Table1a;2021;3;32575;34614;51;87;12892;14869;590;1722;10914;5;5528;11560;2;1609;10522;202131289214869LAXSLC;;
Table1a;2021;3;32575;34614;51;87;12954;14869;590;346;14666;5;8831;15237;12;933;9386;202131295414869LGBSLC;;
Table1a;2021;3;32575;34614;51;87;13891;14869;590;409;13704;5;8694;13869;12;1089;12216;202131389114869ONTSLC;;
Table1a;2021;3;32575;34614;51;87;14908;14869;590;644;18187;5;7134;19844;12;2557;13784;202131490814869SNASLC;;
Table1a;2021;3;32575;34653;51;105;10800;15370;1283;31;24720;12;6370;22556;12;6370;22556;202131080015370BURTUL;;
Table1a;2021;3;32575;34653;51;105;12892;15370;1283;249;18733;2;4919;23096;7;3131;10245;202131289215370LAXTUL;;
Table1a;2021;3;32575;34653;51;105;12954;15370;1283;17;18157;12;8516;17475;12;8516;17475;202131295415370LGBTUL;;
Table1a;2021;3;32575;34653;51;105;13891;15370;1283;47;24240;12;5081;22357;12;5081;22357;202131389115370ONTTUL;;
Table1a;2021;3;32575;34653;51;105;14908;15370;1283;51;26710;12;4174;24277;12;4174;24277;202131490815370SNATUL;;
Table1a;2021;3;32575;34685;51;94;10800;14685;2152;7;23617;12;5667;24246;2;3167;22646;202131080014685BURSAV;;
Table1a;2021;3;32575;34685;51;94;12892;14685;2152;126;27981;2;3801;26589;11;1740;24296;202131289214685LAXSAV;;
Table1a;2021;3;32575;34685;51;94;12954;14685;2152;1;23555;2;5455;23783;12;4545;23280;202131295414685LGBSAV;;
Table1a;2021;3;32575;34685;51;94;13891;14685;2152;28;26231;2;4291;24959;12;1260;23772;202131389114685ONTSAV;;
Table1a;2021;3;32575;34685;51;94;14908;14685;2152;33;29825;2;4224;29432;11;1551;26746;202131490814685SNASAV;;
Table1a;2021;3;32575;35096;51;100;10800;15096;2351;2;35926;5;4737;40528;4;1053;22600;202131080015096BURSYR;;
Table1a;2021;3;32575;35096;51;100;12892;15096;2351;142;37852;2;4351;35285;2;4351;35285;202131289215096LAXSYR;;
